13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 mar;283
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 apr;172
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 maj;80
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 jun;61
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 jul;51
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 aug;63
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 sep;90
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 okt;177
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 nov;231
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;2018 dec;314
13;m3;;EXTRA_PARSING;10108-001:;108  Dalen 4  ;Byggnad;Totalt;2104
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 jan;18445
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 feb;18583
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 mar;17804
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 apr;9310
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 maj;3438
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 jun;2282
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 jul;1605
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 aug;2220
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 sep;4055
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 okt;9296
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 nov;13080
13;MWh;;501651 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 dec;18323
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 jan;1547
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 feb;1458
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 mar;1602
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 apr;1490
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 maj;1459
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 jun;1377
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 jul;1375
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 aug;1557
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 sep;1685
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 okt;1608
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 nov;1420
14;kWh;;501648 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 dec;1421
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 jan;1291
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 feb;1118
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 mar;912
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 apr;405
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 maj;226
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 jun;145
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 jul;174
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 aug;258
14;kWh;;606862 (anl);10108-001:;108  Dalen 4  ;Byggnad;2018 sep;324
